freq,cittadinanza,classe_eta,itter107,sesso,tipo_dato,titolo_studio,time_period,obs_value,year
A,TOTAL,Y15-89,ITD5,2,FOR,7,2018,461.883,2018
A,TOTAL,Y15-89,ITD5,2,FOR,7,2019,476.165,2019
A,TOTAL,Y15-89,ITD5,2,FOR,7,2020,459.784,2020
A,TOTAL,Y15-89,ITD5,2,FOR,7,2021,443.685,2021
A,TOTAL,Y15-89,ITD5,2,FOR,7,2022,443.388,2022
A,TOTAL,Y15-89,ITD5,2,FOR,7,2023,453.85,2023
A,TOTAL,Y15-89,ITD5,2,FOR,7,2024,453.563,2024
A,TOTAL,Y15-89,ITD5,2,FOR,99,2018,964.305,2018
A,TOTAL,Y15-89,ITD5,2,FOR,99,2019,979.98,2019
A,TOTAL,Y15-89,ITD5,2,FOR,99,2020,945.025,2020
A,TOTAL,Y15-89,ITD5,2,FOR,99,2021,949.352,2021
A,TOTAL,Y15-89,ITD5,2,FOR,99,2022,957.001,2022
A,TOTAL,Y15-89,ITD5,2,FOR,99,2023,968.547,2023
A,TOTAL,Y15-89,ITD5,2,FOR,99,2024,955.189,2024
A,TOTAL,Y15-89,ITD5,9,FOR,11,2018,495.785,2018
A,TOTAL,Y15-89,ITD5,9,FOR,11,2019,523.321,2019
A,TOTAL,Y15-89,ITD5,9,FOR,11,2020,520.557,2020
A,TOTAL,Y15-89,ITD5,9,FOR,11,2021,522.312,2021
A,TOTAL,Y15-89,ITD5,9,FOR,11,2022,513.392,2022
A,TOTAL,Y15-89,ITD5,9,FOR,11,2023,538.504,2023
A,TOTAL,Y15-89,ITD5,9,FOR,11,2024,562.523,2024
A,TOTAL,Y15-89,ITD5,9,FOR,13,2018,611.164,2018
A,TOTAL,Y15-89,ITD5,9,FOR,13,2019,595.13,2019
A,TOTAL,Y15-89,ITD5,9,FOR,13,2020,570.966,2020
A,TOTAL,Y15-89,ITD5,9,FOR,13,2021,585.029,2021
A,TOTAL,Y15-89,ITD5,9,FOR,13,2022,602.514,2022
A,TOTAL,Y15-89,ITD5,9,FOR,13,2023,561.268,2023
A,TOTAL,Y15-89,ITD5,9,FOR,13,2024,531.118,2024
A,TOTAL,Y15-89,ITD5,9,FOR,7,2018,1012.267,2018
A,TOTAL,Y15-89,ITD5,9,FOR,7,2019,1025.966,2019
A,TOTAL,Y15-89,ITD5,9,FOR,7,2020,997.295,2020
A,TOTAL,Y15-89,ITD5,9,FOR,7,2021,984.789,2021
A,TOTAL,Y15-89,ITD5,9,FOR,7,2022,990.665,2022
A,TOTAL,Y15-89,ITD5,9,FOR,7,2023,1028.483,2023
A,TOTAL,Y15-89,ITD5,9,FOR,7,2024,1030.216,2024
A,TOTAL,Y15-89,ITD5,9,FOR,99,2018,2119.216,2018
A,TOTAL,Y15-89,ITD5,9,FOR,99,2019,2144.417,2019
A,TOTAL,Y15-89,ITD5,9,FOR,99,2020,2088.818,2020
A,TOTAL,Y15-89,ITD5,9,FOR,99,2021,2092.13,2021
A,TOTAL,Y15-89,ITD5,9,FOR,99,2022,2106.571,2022
A,TOTAL,Y15-89,ITD5,9,FOR,99,2023,2128.255,2023
A,TOTAL,Y15-89,ITD5,9,FOR,99,2024,2123.857,2024
A,TOTAL,Y15-89,ITD51,1,FOR,99,2018,76.234,2018
A,TOTAL,Y15-89,ITD51,1,FOR,99,2019,75.702,2019
A,TOTAL,Y15-89,ITD51,1,FOR,99,2020,75.58,2020
A,TOTAL,Y15-89,ITD51,1,FOR,99,2021,74.106,2021
A,TOTAL,Y15-89,ITD51,1,FOR,99,2022,75.867,2022
A,TOTAL,Y15-89,ITD51,1,FOR,99,2023,77.641,2023
A,TOTAL,Y15-89,ITD51,1,FOR,99,2024,79.375,2024
A,TOTAL,Y15-89,ITD51,2,FOR,99,2018,58.63,2018
A,TOTAL,Y15-89,ITD51,2,FOR,99,2019,59.715,2019
A,TOTAL,Y15-89,ITD51,2,FOR,99,2020,57.503,2020
A,TOTAL,Y15-89,ITD51,2,FOR,99,2021,57.939,2021
A,TOTAL,Y15-89,ITD51,2,FOR,99,2022,58.042,2022
A,TOTAL,Y15-89,ITD51,2,FOR,99,2023,60.758,2023
A,TOTAL,Y15-89,ITD51,2,FOR,99,2024,61.782,2024
A,TOTAL,Y15-89,ITD51,9,FOR,99,2018,134.863,2018
A,TOTAL,Y15-89,ITD51,9,FOR,99,2019,135.416,2019
A,TOTAL,Y15-89,ITD51,9,FOR,99,2020,133.084,2020
A,TOTAL,Y15-89,ITD51,9,FOR,99,2021,132.045,2021
A,TOTAL,Y15-89,ITD51,9,FOR,99,2022,133.909,2022
A,TOTAL,Y15-89,ITD51,9,FOR,99,2023,138.399,2023
A,TOTAL,Y15-89,ITD51,9,FOR,99,2024,141.156,2024
A,TOTAL,Y15-89,ITD52,1,FOR,99,2018,120.44,2018
A,TOTAL,Y15-89,ITD52,1,FOR,99,2019,117.079,2019
A,TOTAL,Y15-89,ITD52,1,FOR,99,2020,117.331,2020
A,TOTAL,Y15-89,ITD52,1,FOR,99,2021,119.214,2021
A,TOTAL,Y15-89,ITD52,1,FOR,99,2022,121.525,2022
A,TOTAL,Y15-89,ITD52,1,FOR,99,2023,123.504,2023
A,TOTAL,Y15-89,ITD52,1,FOR,99,2024,125.137,2024
A,TOTAL,Y15-89,ITD52,2,FOR,99,2018,97.395,2018
A,TOTAL,Y15-89,ITD52,2,FOR,99,2019,95.404,2019
A,TOTAL,Y15-89,ITD52,2,FOR,99,2020,93.88,2020
A,TOTAL,Y15-89,ITD52,2,FOR,99,2021,95.94,2021
A,TOTAL,Y15-89,ITD52,2,FOR,99,2022,98.443,2022
A,TOTAL,Y15-89,ITD52,2,FOR,99,2023,96.889,2023
A,TOTAL,Y15-89,ITD52,2,FOR,99,2024,95.845,2024
A,TOTAL,Y15-89,ITD52,9,FOR,99,2018,217.835,2018
A,TOTAL,Y15-89,ITD52,9,FOR,99,2019,212.484,2019
A,TOTAL,Y15-89,ITD52,9,FOR,99,2020,211.211,2020
A,TOTAL,Y15-89,ITD52,9,FOR,99,2021,215.154,2021
A,TOTAL,Y15-89,ITD52,9,FOR,99,2022,219.968,2022
A,TOTAL,Y15-89,ITD52,9,FOR,99,2023,220.393,2023
A,TOTAL,Y15-89,ITD52,9,FOR,99,2024,220.982,2024
A,TOTAL,Y15-89,ITD53,1,FOR,99,2018,137.812,2018
A,TOTAL,Y15-89,ITD53,1,FOR,99,2019,140.105,2019
A,TOTAL,Y15-89,ITD53,1,FOR,99,2020,135.867,2020
A,TOTAL,Y15-89,ITD53,1,FOR,99,2021,137.851,2021
A,TOTAL,Y15-89,ITD53,1,FOR,99,2022,134.844,2022
A,TOTAL,Y15-89,ITD53,1,FOR,99,2023,141.517,2023
A,TOTAL,Y15-89,ITD53,1,FOR,99,2024,138.02,2024
A,TOTAL,Y15-89,ITD53,2,FOR,99,2018,111.229,2018
A,TOTAL,Y15-89,ITD53,2,FOR,99,2019,115.364,2019
A,TOTAL,Y15-89,ITD53,2,FOR,99,2020,112.195,2020
A,TOTAL,Y15-89,ITD53,2,FOR,99,2021,113.839,2021
A,TOTAL,Y15-89,ITD53,2,FOR,99,2022,110.889,2022
A,TOTAL,Y15-89,ITD53,2,FOR,99,2023,113.849,2023
A,TOTAL,Y15-89,ITD53,2,FOR,99,2024,111.004,2024
A,TOTAL,Y15-89,ITD53,9,FOR,99,2018,249.041,2018
A,TOTAL,Y15-89,ITD53,9,FOR,99,2019,255.468,2019
A,TOTAL,Y15-89,ITD53,9,FOR,99,2020,248.062,2020
A,TOTAL,Y15-89,ITD53,9,FOR,99,2021,251.69,2021
A,TOTAL,Y15-89,ITD53,9,FOR,99,2022,245.733,2022
A,TOTAL,Y15-89,ITD53,9,FOR,99,2023,255.366,2023
A,TOTAL,Y15-89,ITD53,9,FOR,99,2024,249.024,2024
A,TOTAL,Y15-89,ITD54,1,FOR,99,2018,185.986,2018
A,TOTAL,Y15-89,ITD54,1,FOR,99,2019,186.897,2019
A,TOTAL,Y15-89,ITD54,1,FOR,99,2020,185.347,2020
A,TOTAL,Y15-89,ITD54,1,FOR,99,2021,182.405,2021
A,TOTAL,Y15-89,ITD54,1,FOR,99,2022,186.747,2022
A,TOTAL,Y15-89,ITD54,1,FOR,99,2023,185.845,2023
A,TOTAL,Y15-89,ITD54,1,FOR,99,2024,187.424,2024
A,TOTAL,Y15-89,ITD54,2,FOR,99,2018,149.96,2018
A,TOTAL,Y15-89,ITD54,2,FOR,99,2019,154.804,2019
A,TOTAL,Y15-89,ITD54,2,FOR,99,2020,148.121,2020
A,TOTAL,Y15-89,ITD54,2,FOR,99,2021,143.463,2021
A,TOTAL,Y15-89,ITD54,2,FOR,99,2022,156.688,2022
A,TOTAL,Y15-89,ITD54,2,FOR,99,2023,157.455,2023
A,TOTAL,Y15-89,ITD54,2,FOR,99,2024,147.886,2024
A,TOTAL,Y15-89,ITD54,9,FOR,99,2018,335.945,2018
A,TOTAL,Y15-89,ITD54,9,FOR,99,2019,341.701,2019
A,TOTAL,Y15-89,ITD54,9,FOR,99,2020,333.468,2020
A,TOTAL,Y15-89,ITD54,9,FOR,99,2021,325.868,2021
A,TOTAL,Y15-89,ITD54,9,FOR,99,2022,343.436,2022
A,TOTAL,Y15-89,ITD54,9,FOR,99,2023,343.3,2023
A,TOTAL,Y15-89,ITD54,9,FOR,99,2024,335.31,2024
A,TOTAL,Y15-89,ITD55,1,FOR,99,2018,260.566,2018
A,TOTAL,Y15-89,ITD55,1,FOR,99,2019,266.38,2019
A,TOTAL,Y15-89,ITD55,1,FOR,99,2020,258.432,2020
A,TOTAL,Y15-89,ITD55,1,FOR,99,2021,259.124,2021
A,TOTAL,Y15-89,ITD55,1,FOR,99,2022,259.165,2022
A,TOTAL,Y15-89,ITD55,1,FOR,99,2023,260.424,2023
A,TOTAL,Y15-89,ITD55,1,FOR,99,2024,262.643,2024
A,TOTAL,Y15-89,ITD55,2,FOR,99,2018,233.809,2018
A,TOTAL,Y15-89,ITD55,2,FOR,99,2019,234.249,2019
A,TOTAL,Y15-89,ITD55,2,FOR,99,2020,227.744,2020
A,TOTAL,Y15-89,ITD55,2,FOR,99,2021,227.252,2021
A,TOTAL,Y15-89,ITD55,2,FOR,99,2022,226.989,2022
A,TOTAL,Y15-89,ITD55,2,FOR,99,2023,232.848,2023
A,TOTAL,Y15-89,ITD55,2,FOR,99,2024,231.216,2024
A,TOTAL,Y15-89,ITD55,9,FOR,99,2018,494.375,2018
A,TOTAL,Y15-89,ITD55,9,FOR,99,2019,500.629,2019
A,TOTAL,Y15-89,ITD55,9,FOR,99,2020,486.176,2020
A,TOTAL,Y15-89,ITD55,9,FOR,99,2021,486.376,2021
A,TOTAL,Y15-89,ITD55,9,FOR,99,2022,486.153,2022
A,TOTAL,Y15-89,ITD55,9,FOR,99,2023,493.272,2023
A,TOTAL,Y15-89,ITD55,9,FOR,99,2024,493.86,2024
A,TOTAL,Y15-89,ITD56,1,FOR,99,2018,87.256,2018
A,TOTAL,Y15-89,ITD56,1,FOR,99,2019,89.298,2019
A,TOTAL,Y15-89,ITD56,1,FOR,99,2020,85.617,2020
A,TOTAL,Y15-89,ITD56,1,FOR,99,2021,84.862,2021
A,TOTAL,Y15-89,ITD56,1,FOR,99,2022,85.283,2022
A,TOTAL,Y15-89,ITD56,1,FOR,99,2023,85.793,2023
A,TOTAL,Y15-89,ITD56,1,FOR,99,2024,83.339,2024
A,TOTAL,Y15-89,ITD56,2,FOR,99,2018,71.406,2018
A,TOTAL,Y15-89,ITD56,2,FOR,99,2019,73.492,2019
A,TOTAL,Y15-89,ITD56,2,FOR,99,2020,71.894,2020
A,TOTAL,Y15-89,ITD56,2,FOR,99,2021,73.484,2021
A,TOTAL,Y15-89,ITD56,2,FOR,99,2022,70.67,2022
A,TOTAL,Y15-89,ITD56,2,FOR,99,2023,70.154,2023
A,TOTAL,Y15-89,ITD56,2,FOR,99,2024,71.712,2024
A,TOTAL,Y15-89,ITD56,9,FOR,99,2018,158.663,2018
A,TOTAL,Y15-89,ITD56,9,FOR,99,2019,162.79,2019
A,TOTAL,Y15-89,ITD56,9,FOR,99,2020,157.511,2020
A,TOTAL,Y15-89,ITD56,9,FOR,99,2021,158.346,2021
A,TOTAL,Y15-89,ITD56,9,FOR,99,2022,155.953,2022
A,TOTAL,Y15-89,ITD56,9,FOR,99,2023,155.946,2023
A,TOTAL,Y15-89,ITD56,9,FOR,99,2024,155.051,2024
A,TOTAL,Y15-89,ITD57,1,FOR,99,2018,98.828,2018
A,TOTAL,Y15-89,ITD57,1,FOR,99,2019,99.014,2019
A,TOTAL,Y15-89,ITD57,1,FOR,99,2020,96.454,2020
A,TOTAL,Y15-89,ITD57,1,FOR,99,2021,100.085,2021
A,TOTAL,Y15-89,ITD57,1,FOR,99,2022,99.699,2022
A,TOTAL,Y15-89,ITD57,1,FOR,99,2023,97.994,2023
A,TOTAL,Y15-89,ITD57,1,FOR,99,2024,99.946,2024
A,TOTAL,Y15-89,ITD57,2,FOR,99,2018,81.967,2018
A,TOTAL,Y15-89,ITD57,2,FOR,99,2019,84.207,2019
A,TOTAL,Y15-89,ITD57,2,FOR,99,2020,81.404,2020
A,TOTAL,Y15-89,ITD57,2,FOR,99,2021,82.904,2021
A,TOTAL,Y15-89,ITD57,2,FOR,99,2022,82.564,2022
A,TOTAL,Y15-89,ITD57,2,FOR,99,2023,80.366,2023
A,TOTAL,Y15-89,ITD57,2,FOR,99,2024,80.829,2024
A,TOTAL,Y15-89,ITD57,9,FOR,99,2018,180.795,2018
A,TOTAL,Y15-89,ITD57,9,FOR,99,2019,183.221,2019
A,TOTAL,Y15-89,ITD57,9,FOR,99,2020,177.857,2020
A,TOTAL,Y15-89,ITD57,9,FOR,99,2021,182.989,2021
A,TOTAL,Y15-89,ITD57,9,FOR,99,2022,182.263,2022
A,TOTAL,Y15-89,ITD57,9,FOR,99,2023,178.36,2023
A,TOTAL,Y15-89,ITD57,9,FOR,99,2024,180.775,2024
A,TOTAL,Y15-89,ITD58,1,FOR,99,2018,100.744,2018
A,TOTAL,Y15-89,ITD58,1,FOR,99,2019,102.643,2019
A,TOTAL,Y15-89,ITD58,1,FOR,99,2020,103.646,2020
A,TOTAL,Y15-89,ITD58,1,FOR,99,2021,101.679,2021
A,TOTAL,Y15-89,ITD58,1,FOR,99,2022,102.557,2022
A,TOTAL,Y15-89,ITD58,1,FOR,99,2023,100.18,2023
A,TOTAL,Y15-89,ITD58,1,FOR,99,2024,102.323,2024
A,TOTAL,Y15-89,ITD58,2,FOR,99,2018,82.846,2018
A,TOTAL,Y15-89,ITD58,2,FOR,99,2019,90.078,2019
A,TOTAL,Y15-89,ITD58,2,FOR,99,2020,83.603,2020
A,TOTAL,Y15-89,ITD58,2,FOR,99,2021,81.475,2021
A,TOTAL,Y15-89,ITD58,2,FOR,99,2022,81.852,2022
A,TOTAL,Y15-89,ITD58,2,FOR,99,2023,87.267,2023
A,TOTAL,Y15-89,ITD58,2,FOR,99,2024,84.466,2024
A,TOTAL,Y15-89,ITD58,9,FOR,99,2018,183.59,2018
A,TOTAL,Y15-89,ITD58,9,FOR,99,2019,192.72,2019
A,TOTAL,Y15-89,ITD58,9,FOR,99,2020,187.249,2020
A,TOTAL,Y15-89,ITD58,9,FOR,99,2021,183.154,2021
A,TOTAL,Y15-89,ITD58,9,FOR,99,2022,184.409,2022
A,TOTAL,Y15-89,ITD58,9,FOR,99,2023,187.447,2023
A,TOTAL,Y15-89,ITD58,9,FOR,99,2024,186.789,2024
A,TOTAL,Y15-89,ITD59,1,FOR,99,2018,87.045,2018
A,TOTAL,Y15-89,ITD59,1,FOR,99,2019,87.319,2019
A,TOTAL,Y15-89,ITD59,1,FOR,99,2020,85.518,2020
A,TOTAL,Y15-89,ITD59,1,FOR,99,2021,83.453,2021
A,TOTAL,Y15-89,ITD59,1,FOR,99,2022,83.883,2022
A,TOTAL,Y15-89,ITD59,1,FOR,99,2023,86.811,2023
A,TOTAL,Y15-89,ITD59,1,FOR,99,2024,90.461,2024
A,TOTAL,Y15-89,ITD59,2,FOR,99,2018,77.063,2018
A,TOTAL,Y15-89,ITD59,2,FOR,99,2019,72.669,2019
A,TOTAL,Y15-89,ITD59,2,FOR,99,2020,68.682,2020
A,TOTAL,Y15-89,ITD59,2,FOR,99,2021,73.056,2021
A,TOTAL,Y15-89,ITD59,2,FOR,99,2022,70.863,2022
A,TOTAL,Y15-89,ITD59,2,FOR,99,2023,68.961,2023
A,TOTAL,Y15-89,ITD59,2,FOR,99,2024,70.449,2024
A,TOTAL,Y15-89,ITD59,9,FOR,99,2018,164.108,2018
A,TOTAL,Y15-89,ITD59,9,FOR,99,2019,159.988,2019
A,TOTAL,Y15-89,ITD59,9,FOR,99,2020,154.2,2020
A,TOTAL,Y15-89,ITD59,9,FOR,99,2021,156.509,2021
A,TOTAL,Y15-89,ITD59,9,FOR,99,2022,154.746,2022
A,TOTAL,Y15-89,ITD59,9,FOR,99,2023,155.771,2023
A,TOTAL,Y15-89,ITD59,9,FOR,99,2024,160.91,2024
A,TOTAL,Y15-89,ITDA,1,FOR,11,2018,46.639,2018
A,TOTAL,Y15-89,ITDA,1,FOR,11,2019,45.447,2019
A,TOTAL,Y15-89,ITDA,1,FOR,11,2020,45.461,2020
A,TOTAL,Y15-89,ITDA,1,FOR,11,2021,46.359,2021
A,TOTAL,Y15-89,ITDA,1,FOR,11,2022,45.295,2022
A,TOTAL,Y15-89,ITDA,1,FOR,11,2023,48.116,2023
A,TOTAL,Y15-89,ITDA,1,FOR,11,2024,49.619,2024
A,TOTAL,Y15-89,ITDA,1,FOR,13,2018,93.453,2018
A,TOTAL,Y15-89,ITDA,1,FOR,13,2019,96.316,2019
A,TOTAL,Y15-89,ITDA,1,FOR,13,2020,94.65,2020
A,TOTAL,Y15-89,ITDA,1,FOR,13,2021,90.423,2021
A,TOTAL,Y15-89,ITDA,1,FOR,13,2022,91.049,2022
A,TOTAL,Y15-89,ITDA,1,FOR,13,2023,79.43,2023
A,TOTAL,Y15-89,ITDA,1,FOR,13,2024,80.128,2024
A,TOTAL,Y15-89,ITDA,1,FOR,7,2018,140.275,2018
A,TOTAL,Y15-89,ITDA,1,FOR,7,2019,140.857,2019
A,TOTAL,Y15-89,ITDA,1,FOR,7,2020,139.049,2020
A,TOTAL,Y15-89,ITDA,1,FOR,7,2021,142.663,2021
A,TOTAL,Y15-89,ITDA,1,FOR,7,2022,146.038,2022
A,TOTAL,Y15-89,ITDA,1,FOR,7,2023,155.467,2023
A,TOTAL,Y15-89,ITDA,1,FOR,7,2024,154.8,2024
A,TOTAL,Y15-89,ITDA,1,FOR,99,2018,280.368,2018
A,TOTAL,Y15-89,ITDA,1,FOR,99,2019,282.62,2019
A,TOTAL,Y15-89,ITDA,1,FOR,99,2020,279.161,2020
A,TOTAL,Y15-89,ITDA,1,FOR,99,2021,279.444,2021
A,TOTAL,Y15-89,ITDA,1,FOR,99,2022,282.382,2022
A,TOTAL,Y15-89,ITDA,1,FOR,99,2023,283.012,2023
A,TOTAL,Y15-89,ITDA,1,FOR,99,2024,284.546,2024
A,TOTAL,Y15-89,ITDA,2,FOR,11,2018,58.375,2018
A,TOTAL,Y15-89,ITDA,2,FOR,11,2019,58.002,2019
A,TOTAL,Y15-89,ITDA,2,FOR,11,2020,59.337,2020
A,TOTAL,Y15-89,ITDA,2,FOR,11,2021,58.156,2021
A,TOTAL,Y15-89,ITDA,2,FOR,11,2022,59.801,2022
A,TOTAL,Y15-89,ITDA,2,FOR,11,2023,66.14,2023
A,TOTAL,Y15-89,ITDA,2,FOR,11,2024,66.185,2024
A,TOTAL,Y15-89,ITDA,2,FOR,13,2018,56.553,2018
A,TOTAL,Y15-89,ITDA,2,FOR,13,2019,57.059,2019
A,TOTAL,Y15-89,ITDA,2,FOR,13,2020,51.525,2020
A,TOTAL,Y15-89,ITDA,2,FOR,13,2021,50.96,2021
A,TOTAL,Y15-89,ITDA,2,FOR,13,2022,53.696,2022
A,TOTAL,Y15-89,ITDA,2,FOR,13,2023,51.489,2023
A,TOTAL,Y15-89,ITDA,2,FOR,13,2024,48.844,2024
A,TOTAL,Y15-89,ITDA,2,FOR,7,2018,120.498,2018
A,TOTAL,Y15-89,ITDA,2,FOR,7,2019,122.84,2019
A,TOTAL,Y15-89,ITDA,2,FOR,7,2020,119.292,2020
A,TOTAL,Y15-89,ITDA,2,FOR,7,2021,120.369,2021
A,TOTAL,Y15-89,ITDA,2,FOR,7,2022,126.113,2022
A,TOTAL,Y15-89,ITDA,2,FOR,7,2023,121.854,2023
A,TOTAL,Y15-89,ITDA,2,FOR,7,2024,123.875,2024
A,TOTAL,Y15-89,ITDA,2,FOR,99,2018,235.426,2018
A,TOTAL,Y15-89,ITDA,2,FOR,99,2019,237.9,2019
A,TOTAL,Y15-89,ITDA,2,FOR,99,2020,230.154,2020
A,TOTAL,Y15-89,ITDA,2,FOR,99,2021,229.485,2021
A,TOTAL,Y15-89,ITDA,2,FOR,99,2022,239.61,2022
A,TOTAL,Y15-89,ITDA,2,FOR,99,2023,239.483,2023
A,TOTAL,Y15-89,ITDA,2,FOR,99,2024,238.904,2024
A,TOTAL,Y15-89,ITDA,9,FOR,11,2018,105.015,2018
A,TOTAL,Y15-89,ITDA,9,FOR,11,2019,103.449,2019
A,TOTAL,Y15-89,ITDA,9,FOR,11,2020,104.798,2020
A,TOTAL,Y15-89,ITDA,9,FOR,11,2021,104.515,2021
A,TOTAL,Y15-89,ITDA,9,FOR,11,2022,105.097,2022
A,TOTAL,Y15-89,ITDA,9,FOR,11,2023,114.256,2023
A,TOTAL,Y15-89,ITDA,9,FOR,11,2024,115.804,2024
A,TOTAL,Y15-89,ITDA,9,FOR,13,2018,150.006,2018
A,TOTAL,Y15-89,ITDA,9,FOR,13,2019,153.374,2019
A,TOTAL,Y15-89,ITDA,9,FOR,13,2020,146.176,2020
A,TOTAL,Y15-89,ITDA,9,FOR,13,2021,141.383,2021
A,TOTAL,Y15-89,ITDA,9,FOR,13,2022,144.745,2022
A,TOTAL,Y15-89,ITDA,9,FOR,13,2023,130.919,2023
A,TOTAL,Y15-89,ITDA,9,FOR,13,2024,128.971,2024
A,TOTAL,Y15-89,ITDA,9,FOR,7,2018,260.773,2018
A,TOTAL,Y15-89,ITDA,9,FOR,7,2019,263.697,2019
A,TOTAL,Y15-89,ITDA,9,FOR,7,2020,258.341,2020
A,TOTAL,Y15-89,ITDA,9,FOR,7,2021,263.031,2021
A,TOTAL,Y15-89,ITDA,9,FOR,7,2022,272.151,2022
A,TOTAL,Y15-89,ITDA,9,FOR,7,2023,277.321,2023
A,TOTAL,Y15-89,ITDA,9,FOR,7,2024,278.675,2024
A,TOTAL,Y15-89,ITDA,9,FOR,99,2018,515.793,2018
A,TOTAL,Y15-89,ITDA,9,FOR,99,2019,520.52,2019
A,TOTAL,Y15-89,ITDA,9,FOR,99,2020,509.315,2020
A,TOTAL,Y15-89,ITDA,9,FOR,99,2021,508.929,2021
A,TOTAL,Y15-89,ITDA,9,FOR,99,2022,521.992,2022
A,TOTAL,Y15-89,ITDA,9,FOR,99,2023,522.495,2023
A,TOTAL,Y15-89,ITDA,9,FOR,99,2024,523.45,2024
A,TOTAL,Y15-89,ITE,1,FOR,11,2018,613.554,2018
A,TOTAL,Y15-89,ITE,1,FOR,11,2019,622.581,2019
A,TOTAL,Y15-89,ITE,1,FOR,11,2020,608.916,2020
A,TOTAL,Y15-89,ITE,1,FOR,11,2021,611.518,2021
A,TOTAL,Y15-89,ITE,1,FOR,11,2022,607.49,2022
A,TOTAL,Y15-89,ITE,1,FOR,11,2023,651.956,2023
A,TOTAL,Y15-89,ITE,1,FOR,11,2024,669.61,2024
A,TOTAL,Y15-89,ITE,1,FOR,13,2018,980.666,2018
A,TOTAL,Y15-89,ITE,1,FOR,13,2019,963.636,2019
A,TOTAL,Y15-89,ITE,1,FOR,13,2020,918.325,2020
A,TOTAL,Y15-89,ITE,1,FOR,13,2021,931.589,2021
A,TOTAL,Y15-89,ITE,1,FOR,13,2022,929.245,2022
A,TOTAL,Y15-89,ITE,1,FOR,13,2023,876.011,2023
A,TOTAL,Y15-89,ITE,1,FOR,13,2024,854.448,2024
A,TOTAL,Y15-89,ITE,1,FOR,7,2018,1380.363,2018
A,TOTAL,Y15-89,ITE,1,FOR,7,2019,1367.96,2019
A,TOTAL,Y15-89,ITE,1,FOR,7,2020,1351.981,2020
A,TOTAL,Y15-89,ITE,1,FOR,7,2021,1353.448,2021
A,TOTAL,Y15-89,ITE,1,FOR,7,2022,1375.011,2022
A,TOTAL,Y15-89,ITE,1,FOR,7,2023,1418.609,2023
A,TOTAL,Y15-89,ITE,1,FOR,7,2024,1448.2,2024
A,TOTAL,Y15-89,ITE,1,FOR,99,2010,2885.792,2010
A,TOTAL,Y15-89,ITE,1,FOR,99,2011,2866.798,2011
A,TOTAL,Y15-89,ITE,1,FOR,99,2012,2892.657,2012
A,TOTAL,Y15-89,ITE,1,FOR,99,2013,2876.856,2013
A,TOTAL,Y15-89,ITE,1,FOR,99,2014,2921.561,2014
A,TOTAL,Y15-89,ITE,1,FOR,99,2015,2945.94,2015
A,TOTAL,Y15-89,ITE,1,FOR,99,2016,2963.464,2016
A,TOTAL,Y15-89,ITE,1,FOR,99,2017,2965.862,2017
A,TOTAL,Y15-89,ITE,1,FOR,99,2018,2974.582,2018
A,TOTAL,Y15-89,ITE,1,FOR,99,2019,2954.177,2019
A,TOTAL,Y15-89,ITE,1,FOR,99,2020,2879.222,2020
A,TOTAL,Y15-89,ITE,1,FOR,99,2021,2896.556,2021
A,TOTAL,Y15-89,ITE,1,FOR,99,2022,2911.747,2022
A,TOTAL,Y15-89,ITE,1,FOR,99,2023,2946.576,2023
A,TOTAL,Y15-89,ITE,1,FOR,99,2024,2972.258,2024
A,TOTAL,Y15-89,ITE,2,FOR,11,2018,761.604,2018
A,TOTAL,Y15-89,ITE,2,FOR,11,2019,778.969,2019
A,TOTAL,Y15-89,ITE,2,FOR,11,2020,757.873,2020
A,TOTAL,Y15-89,ITE,2,FOR,11,2021,763.902,2021
A,TOTAL,Y15-89,ITE,2,FOR,11,2022,800.22,2022
A,TOTAL,Y15-89,ITE,2,FOR,11,2023,837.177,2023
A,TOTAL,Y15-89,ITE,2,FOR,11,2024,846.079,2024
A,TOTAL,Y15-89,ITE,2,FOR,13,2018,544.025,2018
A,TOTAL,Y15-89,ITE,2,FOR,13,2019,527.728,2019
A,TOTAL,Y15-89,ITE,2,FOR,13,2020,500.568,2020
A,TOTAL,Y15-89,ITE,2,FOR,13,2021,478.951,2021
A,TOTAL,Y15-89,ITE,2,FOR,13,2022,487.072,2022
A,TOTAL,Y15-89,ITE,2,FOR,13,2023,463.767,2023
A,TOTAL,Y15-89,ITE,2,FOR,13,2024,436.79,2024
A,TOTAL,Y15-89,ITE,2,FOR,7,2018,1109.922,2018
A,TOTAL,Y15-89,ITE,2,FOR,7,2019,1109.757,2019
A,TOTAL,Y15-89,ITE,2,FOR,7,2020,1051.226,2020
A,TOTAL,Y15-89,ITE,2,FOR,7,2021,1092.525,2021
A,TOTAL,Y15-89,ITE,2,FOR,7,2022,1098.222,2022
A,TOTAL,Y15-89,ITE,2,FOR,7,2023,1089.082,2023
A,TOTAL,Y15-89,ITE,2,FOR,7,2024,1129.546,2024
A,TOTAL,Y15-89,ITE,2,FOR,99,2010,2198.932,2010
A,TOTAL,Y15-89,ITE,2,FOR,99,2011,2210.015,2011
A,TOTAL,Y15-89,ITE,2,FOR,99,2012,2289.566,2012
A,TOTAL,Y15-89,ITE,2,FOR,99,2013,2319.079,2013
A,TOTAL,Y15-89,ITE,2,FOR,99,2014,2394.102,2014
