CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
PGMM82701X,2,A,MM,30 ORE DI ORARIO ORDINARIO,TECNOLOGIA,9788869175992,"ARDUINO GIANNI  ",HYPERTECH PRO,DISEGNO+SETT.PROD. +AMBIENTE D+QUADERNO DELLE COMP. DIG.ON LINE,U,LATTES,"26,00",No,No,No
PGMM82701X,2,A,MM,30 ORE DI ORARIO ORDINARIO,GEOGRAFIA,9791220422154,"MELI EMANUELE - FRANCESCHINI ANNA ",VERDEAZZURRO PLUS,VOLUME 2 GLI STATI D'EUROPA + ATLANTE 2,2,A. MONDADORI SCUOLA,"22,30",No,Si,No
PGMM82701X,2,A,MM,30 ORE DI ORARIO ORDINARIO,MATEMATICA,9788808547477,BERTINETTO CLARA - METIÄINEN ARJA - PAASONEN J - VOUTILAINEN E,CONTACI! - CONF. 2 - SECONDA EDIZIONE (LDM),"NUMERI, RELAZIONI, DATI 2 + MISURE, SPAZIO E FIGURE 2",2,ZANICHELLI EDITORE,"29,70",No,Si,No
PGMM82701X,2,A,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE,9788824796941,"ZANOLI STEFANO  ",INTORNO A TE,VOLUME ABCD,U,A. MONDADORI SCUOLA,"42,50",No,No,No
PGMM82701X,2,A,MM,30 ORE DI ORARIO ORDINARIO,ARTE E IMMAGINE,9788851159016,"NOBIS SILVANA ZAFFARONI CARLA - FERRARI SIMONE COTTIN ALBERTO ",GIOTTO-VOLA ARTE STORIA+VOLC ARTE LAB COM.+EASY EBOOK(SU DVD)A-B-C+EBOOK ABC,"LETTURA OPERE, PATRIMONIO, SAPERI DI BASE, CLIL + IL MIO LABORATORIO D'ARTE",U,DE AGOSTINI,"27,40",No,No,No
PGMM82701X,2,A,MM,30 ORE DI ORARIO ORDINARIO,MUSICA,9788891559975,"ACCARDO SALVATORE  ",EFFETTO STRADIVARI - LIBRO MISTO CON LIBRO DIGITALE,VOLUME A + VOLUME B + DVD + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"39,60",No,No,No
PGMM82701X,2,A,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE MOTORIE E SPORTIVE,9788874857890,"RAMPA ALBERTO - SALVETTI MARIA CRISTINA ",SPORT EDUCATION,VOLUME UNICO + ATLANTE DI ANATOMIA,U,JUVENILIA,"17,90",No,No,No
PGMM82701X,2,A,MM,30 ORE DI ORARIO ORDINARIO,SECONDA LINGUA COMUNITARIA (FRANCESE),9788838344329,"DODEUR BARBARA - VENDRAMINI EVELYNE ",TOUS BRANCHES,"VOLUME, MON PRECIS, LE FRANCAIS EN ACTION!, EXAMEN",U,RIZZOLI LANGUAGES,"35,60",No,No,No
PGMM82701X,2,B,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9788891545947,"ZORDAN ROSETTA  ",A RIGOR DI LOGICA  LIBRO MISTO CON LIBRO DIGITALE,"FONOLOGIA,ORTOGRAFIA,MORFOLOGIA,SINTASSI,LESSICO CON HUB YOUNG E HUB KIT",U,FABBRI SCUOLA,"29,30",No,No,No
PGMM82701X,2,B,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9788891556455,"ZORDAN ROSETTA  ",LETTURA OLTRE,"VOLUME 2, QUADERNO 2, LETTERATURA TEATRO",2,FABBRI SCUOLA,"33,80",No,No,Ap
PGMM82701X,2,B,MM,30 ORE DI ORARIO ORDINARIO,LINGUA INGLESE,9780194088039,"AA VV  ",THINK BIG 2 PLUS: SB+BOOSTER W/DIG,ND,2,OXFORD UNIVERSITY PRESS,"24,00",No,Si,No
PGMM82701X,2,B,MM,30 ORE DI ORARIO ORDINARIO,STORIA,9788891574480,"BIGGIO BARBARA  ",STORIA A COLORI (LA),VOLUME 2 CON QUANDO DOVE COSA,2,FABBRI SCUOLA,"25,40",No,Si,No
PGMM82701X,2,B,MM,30 ORE DI ORARIO ORDINARIO,GEOGRAFIA,9791220422154,"MELI EMANUELE - FRANCESCHINI ANNA ",VERDEAZZURRO PLUS,VOLUME 2 GLI STATI D'EUROPA + ATLANTE 2,2,A. MONDADORI SCUOLA,"22,30",No,Si,No
PGMM82701X,2,B,MM,30 ORE DI ORARIO ORDINARIO,MATEMATICA,9788808547477,BERTINETTO CLARA - METIÄINEN ARJA - PAASONEN J - VOUTILAINEN E,CONTACI! - CONF. 2 - SECONDA EDIZIONE (LDM),"NUMERI, RELAZIONI, DATI 2 + MISURE, SPAZIO E FIGURE 2",2,ZANICHELLI EDITORE,"29,70",No,Si,No
PGMM82701X,2,B,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE,9788824796941,"ZANOLI STEFANO  ",INTORNO A TE,VOLUME ABCD,U,A. MONDADORI SCUOLA,"42,50",No,No,No
PGMM82701X,2,B,MM,30 ORE DI ORARIO ORDINARIO,TECNOLOGIA,9788869175992,"ARDUINO GIANNI  ",HYPERTECH PRO,DISEGNO+SETT.PROD. +AMBIENTE D+QUADERNO DELLE COMP. DIG.ON LINE,U,LATTES,"26,00",No,No,No
PGMM82701X,2,B,MM,30 ORE DI ORARIO ORDINARIO,ARTE E IMMAGINE,9788851159016,"NOBIS SILVANA ZAFFARONI CARLA - FERRARI SIMONE COTTIN ALBERTO ",GIOTTO-VOLA ARTE STORIA+VOLC ARTE LAB COM.+EASY EBOOK(SU DVD)A-B-C+EBOOK ABC,"LETTURA OPERE, PATRIMONIO, SAPERI DI BASE, CLIL + IL MIO LABORATORIO D'ARTE",U,DE AGOSTINI,"27,40",No,No,No
PGMM82701X,2,B,MM,30 ORE DI ORARIO ORDINARIO,MUSICA,9788891559975,"ACCARDO SALVATORE  ",EFFETTO STRADIVARI - LIBRO MISTO CON LIBRO DIGITALE,VOLUME A + VOLUME B + DVD + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"39,60",No,No,No
PGMM82701X,2,B,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE MOTORIE E SPORTIVE,9788874857890,"RAMPA ALBERTO - SALVETTI MARIA CRISTINA ",SPORT EDUCATION,VOLUME UNICO + ATLANTE DI ANATOMIA,U,JUVENILIA,"17,90",No,No,No
PGMM82701X,2,B,MM,30 ORE DI ORARIO ORDINARIO,SECONDA LINGUA COMUNITARIA (FRANCESE),9788838344329,"DODEUR BARBARA - VENDRAMINI EVELYNE ",TOUS BRANCHES,"VOLUME, MON PRECIS, LE FRANCAIS EN ACTION!, EXAMEN",U,RIZZOLI LANGUAGES,"35,60",No,No,No
PGMM82701X,2,C,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9788891545947,"ZORDAN ROSETTA  ",A RIGOR DI LOGICA  LIBRO MISTO CON LIBRO DIGITALE,"FONOLOGIA,ORTOGRAFIA,MORFOLOGIA,SINTASSI,LESSICO CON HUB YOUNG E HUB KIT",U,FABBRI SCUOLA,"29,30",No,No,No
PGMM82701X,2,C,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9788891556455,"ZORDAN ROSETTA  ",LETTURA OLTRE,"VOLUME 2, QUADERNO 2, LETTERATURA TEATRO",2,FABBRI SCUOLA,"33,80",No,No,Ap
PGMM82701X,2,C,MM,30 ORE DI ORARIO ORDINARIO,LINGUA INGLESE,9780194088039,"AA VV  ",THINK BIG 2 PLUS: SB+BOOSTER W/DIG,ND,2,OXFORD UNIVERSITY PRESS,"24,00",No,Si,No
PGMM82701X,2,C,MM,30 ORE DI ORARIO ORDINARIO,STORIA,9788891574480,"BIGGIO BARBARA  ",STORIA A COLORI (LA),VOLUME 2 CON QUANDO DOVE COSA,2,FABBRI SCUOLA,"25,40",No,Si,No
PGMM82701X,2,C,MM,30 ORE DI ORARIO ORDINARIO,GEOGRAFIA,9791220422154,"MELI EMANUELE - FRANCESCHINI ANNA ",VERDEAZZURRO PLUS,VOLUME 2 GLI STATI D'EUROPA + ATLANTE 2,2,A. MONDADORI SCUOLA,"22,30",No,Si,No
PGMM82701X,2,C,MM,30 ORE DI ORARIO ORDINARIO,MATEMATICA,9788808547477,BERTINETTO CLARA - METIÄINEN ARJA - PAASONEN J - VOUTILAINEN E,CONTACI! - CONF. 2 - SECONDA EDIZIONE (LDM),"NUMERI, RELAZIONI, DATI 2 + MISURE, SPAZIO E FIGURE 2",2,ZANICHELLI EDITORE,"29,70",No,Si,No
PGMM82701X,2,C,MM,30 ORE DI ORARIO ORDINARIO,MUSICA,9788891559975,"ACCARDO SALVATORE  ",EFFETTO STRADIVARI - LIBRO MISTO CON LIBRO DIGITALE,VOLUME A + VOLUME B + DVD + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"39,60",No,No,No
PGMM82701X,2,C,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE,9788824796941,"ZANOLI STEFANO  ",INTORNO A TE,VOLUME ABCD,U,A. MONDADORI SCUOLA,"42,50",No,No,No
PGMM82701X,2,C,MM,30 ORE DI ORARIO ORDINARIO,TECNOLOGIA,9788869175992,"ARDUINO GIANNI  ",HYPERTECH PRO,DISEGNO+SETT.PROD. +AMBIENTE D+QUADERNO DELLE COMP. DIG.ON LINE,U,LATTES,"26,00",No,No,No
PGMM82701X,2,C,MM,30 ORE DI ORARIO ORDINARIO,ARTE E IMMAGINE,9788851159016,"NOBIS SILVANA ZAFFARONI CARLA - FERRARI SIMONE COTTIN ALBERTO ",GIOTTO-VOLA ARTE STORIA+VOLC ARTE LAB COM.+EASY EBOOK(SU DVD)A-B-C+EBOOK ABC,"LETTURA OPERE, PATRIMONIO, SAPERI DI BASE, CLIL + IL MIO LABORATORIO D'ARTE",U,DE AGOSTINI,"27,40",No,No,No
PGMM82701X,2,C,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE MOTORIE E SPORTIVE,9788874857890,"RAMPA ALBERTO - SALVETTI MARIA CRISTINA ",SPORT EDUCATION,VOLUME UNICO + ATLANTE DI ANATOMIA,U,JUVENILIA,"17,90",No,No,No
PGMM82701X,2,C,MM,30 ORE DI ORARIO ORDINARIO,SECONDA LINGUA COMUNITARIA (FRANCESE),9788838344329,"DODEUR BARBARA - VENDRAMINI EVELYNE ",TOUS BRANCHES,"VOLUME, MON PRECIS, LE FRANCAIS EN ACTION!, EXAMEN",U,RIZZOLI LANGUAGES,"35,60",No,No,No
PGMM82701X,3,A,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9788891545947,"ZORDAN ROSETTA  ",A RIGOR DI LOGICA  LIBRO MISTO CON LIBRO DIGITALE,"FONOLOGIA,ORTOGRAFIA,MORFOLOGIA,SINTASSI,LESSICO CON HUB YOUNG E HUB KIT",U,FABBRI SCUOLA,"29,30",No,No,No
PGMM82701X,3,A,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9788893246057,"PELLIZZI ANNA - NOVEMBRI VALERIA ",COME NOI,VOLUME 3 + ESAME,3,MURSIA SCUOLA,"35,20",No,No,Ap
PGMM82701X,3,A,MM,30 ORE DI ORARIO ORDINARIO,LINGUA INGLESE,9780194088145,"AA VV  ",THINK BIG 3 PLUS: SB+EXAM+BOOSTER W/DIG,ND,3,OXFORD UNIVERSITY PRESS,"25,60",No,Si,No
PGMM82701X,3,A,MM,30 ORE DI ORARIO ORDINARIO,STORIA,9788891574497,"BIGGIO BARBARA  ",STORIA A COLORI (LA),VOLUME 3 CON QUANDO DOVE COSA,3,FABBRI SCUOLA,"27,40",No,Si,No
PGMM82701X,3,A,MM,30 ORE DI ORARIO ORDINARIO,GEOGRAFIA,9788830210202,"CASTRONOVO VALERIO  ",GEOWORLD - LIBRO MISTO CON LIBRO DIGITALE,VOLUME 3 + ATLANTE GUIDATO + QUADERNO 3,3,LA NUOVA ITALIA EDITRICE,"24,90",No,Si,No
PGMM82701X,3,A,MM,30 ORE DI ORARIO ORDINARIO,MATEMATICA,9788808567055,BERTINETTO CLARA - METIÄINEN ARJA - PAASONEN J - VOUTILAINEN E,CONTACI! - CONF. 3 - SECONDA EDIZIONE (LDM),"NUMERI, RELAZIONI E FUNZ., DATI E PREVISIONI 3 + MISURE, SPAZIO E FIGURE 3",3,ZANICHELLI EDITORE,"32,10",No,Si,No
PGMM82701X,3,A,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE,9788824796941,"ZANOLI STEFANO  ",INTORNO A TE,VOLUME ABCD,U,A. MONDADORI SCUOLA,"42,50",No,No,No
PGMM82701X,3,A,MM,30 ORE DI ORARIO ORDINARIO,TECNOLOGIA,9788869175992,"ARDUINO GIANNI  ",HYPERTECH PRO,DISEGNO+SETT.PROD. +AMBIENTE D+QUADERNO DELLE COMP. DIG.ON LINE,U,LATTES,"26,00",No,No,No
