freq,territorio,ind_type,measure,ordinescol,gest_scuola,time_period,obs_value,year
A,ITF4,REP_F,9,2,1B,2010,0.0,2010
A,ITF4,REP_F,9,2,2,2010,9.0,2010
A,ITF4,REP_F,9,2,2,2011,7.0,2011
A,ITF4,REP_F,9,2,2,2012,3.0,2012
A,ITF4,REP_F,9,2,2,2013,2.0,2013
A,ITF4,REP_F,9,2,2,2014,5.0,2014
A,ITF4,REP_F,9,2,9,2010,102.0,2010
A,ITF4,REP_F,9,2,9,2011,122.0,2011
A,ITF4,REP_F,9,2,9,2012,105.0,2012
A,ITF4,REP_F,9,2,9,2013,53.0,2013
A,ITF4,REP_F,9,2,9,2014,166.0,2014
A,ITF4,FOR_ST,9,2,1,2010,4547.0,2010
A,ITF4,FOR_ST,9,2,1,2011,4992.0,2011
A,ITF4,FOR_ST,9,2,1,2012,5363.0,2012
A,ITF4,FOR_ST,9,2,1,2013,5503.0,2013
A,ITF4,FOR_ST,9,2,1,2014,5665.0,2014
A,ITF4,FOR_ST,9,2,1A,2010,4537.0,2010
A,ITF4,FOR_ST,9,2,1A,2011,4992.0,2011
A,ITF4,FOR_ST,9,2,1A,2012,5363.0,2012
A,ITF4,FOR_ST,9,2,1A,2013,5503.0,2013
A,ITF4,FOR_ST,9,2,1A,2014,5665.0,2014
A,ITF4,FOR_ST,9,2,1B,2010,10.0,2010
A,ITF4,FOR_ST,9,2,2,2010,120.0,2010
A,ITF4,FOR_ST,9,2,2,2011,150.0,2011
A,ITF4,FOR_ST,9,2,2,2012,141.0,2012
A,ITF4,FOR_ST,9,2,2,2013,109.0,2013
A,ITF4,FOR_ST,9,2,2,2014,139.0,2014
A,ITF4,FOR_ST,9,2,9,2010,4667.0,2010
A,ITF4,FOR_ST,9,2,9,2011,5142.0,2011
A,ITF4,FOR_ST,9,2,9,2012,5504.0,2012
A,ITF4,FOR_ST,9,2,9,2013,5612.0,2013
A,ITF4,FOR_ST,9,2,9,2014,5804.0,2014
A,ITF4,FOR_ST_F,9,2,1,2010,2220.0,2010
A,ITF4,FOR_ST_F,9,2,1,2011,2434.0,2011
A,ITF4,FOR_ST_F,9,2,1,2012,2581.0,2012
A,ITF4,FOR_ST_F,9,2,1,2013,2719.0,2013
A,ITF4,FOR_ST_F,9,2,1,2014,2785.0,2014
A,ITF4,FOR_ST_F,9,2,1A,2010,2215.0,2010
A,ITF4,FOR_ST_F,9,2,1A,2011,2434.0,2011
A,ITF4,FOR_ST_F,9,2,1A,2012,2581.0,2012
A,ITF4,FOR_ST_F,9,2,1A,2013,2719.0,2013
A,ITF4,FOR_ST_F,9,2,1A,2014,2785.0,2014
A,ITF4,FOR_ST_F,9,2,1B,2010,5.0,2010
A,ITF4,FOR_ST_F,9,2,2,2010,62.0,2010
A,ITF4,FOR_ST_F,9,2,2,2011,84.0,2011
A,ITF4,FOR_ST_F,9,2,2,2012,74.0,2012
A,ITF4,FOR_ST_F,9,2,2,2013,63.0,2013
A,ITF4,FOR_ST_F,9,2,2,2014,67.0,2014
A,ITF4,FOR_ST_F,9,2,9,2010,2282.0,2010
A,ITF4,FOR_ST_F,9,2,9,2011,2518.0,2011
A,ITF4,FOR_ST_F,9,2,9,2012,2655.0,2012
A,ITF4,FOR_ST_F,9,2,9,2013,2782.0,2013
A,ITF4,FOR_ST_F,9,2,9,2014,2852.0,2014
A,ITF4,TCHR,9,2,1A,2010,17154.0,2010
A,ITF4,TCHR,9,2,1A,2011,17299.0,2011
A,ITF4,TCHR,9,2,1A,2012,16572.0,2012
A,ITF4,TCHR,9,2,1A,2013,16409.0,2013
A,ITF4,TCHR,9,2,1A,2014,16455.0,2014
A,ITF41,SCH,9,2,1,2010,132.0,2010
A,ITF41,SCH,9,2,1,2011,131.0,2011
A,ITF41,SCH,9,2,1,2012,130.0,2012
A,ITF41,SCH,9,2,1,2013,129.0,2013
A,ITF41,SCH,9,2,1,2014,129.0,2014
A,ITF41,SCH,9,2,1A,2010,129.0,2010
A,ITF41,SCH,9,2,1A,2011,131.0,2011
A,ITF41,SCH,9,2,1A,2012,130.0,2012
A,ITF41,SCH,9,2,1A,2013,129.0,2013
A,ITF41,SCH,9,2,1A,2014,129.0,2014
A,ITF41,SCH,9,2,1B,2010,3.0,2010
A,ITF41,SCH,9,2,2,2010,17.0,2010
A,ITF41,SCH,9,2,2,2011,20.0,2011
A,ITF41,SCH,9,2,2,2012,20.0,2012
A,ITF41,SCH,9,2,2,2013,20.0,2013
A,ITF41,SCH,9,2,2,2014,20.0,2014
A,ITF41,SCH,9,2,9,2010,149.0,2010
A,ITF41,SCH,9,2,9,2011,151.0,2011
A,ITF41,SCH,9,2,9,2012,150.0,2012
A,ITF41,SCH,9,2,9,2013,149.0,2013
A,ITF41,SCH,9,2,9,2014,149.0,2014
A,ITF41,CLSS,9,2,1,2010,1693.0,2010
A,ITF41,CLSS,9,2,1,2011,1616.0,2011
A,ITF41,CLSS,9,2,1,2012,1560.0,2012
A,ITF41,CLSS,9,2,1,2013,1532.0,2013
A,ITF41,CLSS,9,2,1,2014,1516.0,2014
A,ITF41,CLSS,9,2,1A,2010,1673.0,2010
A,ITF41,CLSS,9,2,1A,2011,1616.0,2011
A,ITF41,CLSS,9,2,1A,2012,1560.0,2012
A,ITF41,CLSS,9,2,1A,2013,1532.0,2013
A,ITF41,CLSS,9,2,1A,2014,1516.0,2014
A,ITF41,CLSS,9,2,1B,2010,20.0,2010
A,ITF41,CLSS,9,2,2,2010,104.0,2010
A,ITF41,CLSS,9,2,2,2011,123.0,2011
A,ITF41,CLSS,9,2,2,2012,119.0,2012
A,ITF41,CLSS,9,2,2,2013,116.0,2013
A,ITF41,CLSS,9,2,2,2014,116.0,2014
A,ITF41,CLSS,9,2,9,2010,1797.0,2010
A,ITF41,CLSS,9,2,9,2011,1739.0,2011
A,ITF41,CLSS,9,2,9,2012,1679.0,2012
A,ITF41,CLSS,9,2,9,2013,1648.0,2013
A,ITF41,CLSS,9,2,9,2014,1632.0,2014
A,ITF41,ENR,9,2,1,2010,32756.0,2010
A,ITF41,ENR,9,2,1,2011,32186.0,2011
A,ITF41,ENR,9,2,1,2012,31600.0,2012
A,ITF41,ENR,9,2,1,2013,31158.0,2013
A,ITF41,ENR,9,2,1,2014,30674.0,2014
A,ITF41,ENR,9,2,1A,2010,32485.0,2010
A,ITF41,ENR,9,2,1A,2011,32186.0,2011
A,ITF41,ENR,9,2,1A,2012,31600.0,2012
A,ITF41,ENR,9,2,1A,2013,31158.0,2013
A,ITF41,ENR,9,2,1A,2014,30674.0,2014
A,ITF41,ENR,9,2,1B,2010,271.0,2010
A,ITF41,ENR,9,2,2,2010,2094.0,2010
A,ITF41,ENR,9,2,2,2011,2322.0,2011
A,ITF41,ENR,9,2,2,2012,2224.0,2012
A,ITF41,ENR,9,2,2,2013,2089.0,2013
A,ITF41,ENR,9,2,2,2014,2029.0,2014
A,ITF41,ENR,9,2,9,2010,34850.0,2010
A,ITF41,ENR,9,2,9,2011,34508.0,2011
A,ITF41,ENR,9,2,9,2012,33824.0,2012
A,ITF41,ENR,9,2,9,2013,33247.0,2013
A,ITF41,ENR,9,2,9,2014,32703.0,2014
A,ITF41,ENR_F,9,2,1,2010,15982.0,2010
A,ITF41,ENR_F,9,2,1,2011,15742.0,2011
A,ITF41,ENR_F,9,2,1,2012,15444.0,2012
A,ITF41,ENR_F,9,2,1,2013,15212.0,2013
A,ITF41,ENR_F,9,2,1,2014,14941.0,2014
A,ITF41,ENR_F,9,2,1A,2010,15867.0,2010
A,ITF41,ENR_F,9,2,1A,2011,15742.0,2011
A,ITF41,ENR_F,9,2,1A,2012,15444.0,2012
A,ITF41,ENR_F,9,2,1A,2013,15212.0,2013
A,ITF41,ENR_F,9,2,1A,2014,14941.0,2014
A,ITF41,ENR_F,9,2,1B,2010,115.0,2010
A,ITF41,ENR_F,9,2,2,2010,978.0,2010
A,ITF41,ENR_F,9,2,2,2011,1059.0,2011
A,ITF41,ENR_F,9,2,2,2012,1042.0,2012
A,ITF41,ENR_F,9,2,2,2013,1012.0,2013
A,ITF41,ENR_F,9,2,2,2014,1011.0,2014
A,ITF41,ENR_F,9,2,9,2010,16960.0,2010
A,ITF41,ENR_F,9,2,9,2011,16801.0,2011
A,ITF41,ENR_F,9,2,9,2012,16486.0,2012
A,ITF41,ENR_F,9,2,9,2013,16224.0,2013
A,ITF41,ENR_F,9,2,9,2014,15952.0,2014
A,ITF41,REP,9,2,1,2010,75.0,2010
A,ITF41,REP,9,2,1,2011,96.0,2011
A,ITF41,REP,9,2,1,2012,82.0,2012
A,ITF41,REP,9,2,1,2013,62.0,2013
A,ITF41,REP,9,2,1,2014,150.0,2014
A,ITF41,REP,9,2,1A,2010,75.0,2010
A,ITF41,REP,9,2,1A,2011,96.0,2011
A,ITF41,REP,9,2,1A,2012,82.0,2012
A,ITF41,REP,9,2,1A,2013,62.0,2013
A,ITF41,REP,9,2,1A,2014,150.0,2014
A,ITF41,REP,9,2,1B,2010,0.0,2010
A,ITF41,REP,9,2,2,2010,8.0,2010
A,ITF41,REP,9,2,2,2011,12.0,2011
A,ITF41,REP,9,2,2,2012,7.0,2012
A,ITF41,REP,9,2,2,2013,2.0,2013
A,ITF41,REP,9,2,2,2014,7.0,2014
A,ITF41,REP,9,2,9,2010,83.0,2010
A,ITF41,REP,9,2,9,2011,108.0,2011
A,ITF41,REP,9,2,9,2012,89.0,2012
A,ITF41,REP,9,2,9,2013,64.0,2013
A,ITF41,REP,9,2,9,2014,157.0,2014
A,ITF41,REP_F,9,2,1,2010,29.0,2010
A,ITF41,REP_F,9,2,1,2011,35.0,2011
A,ITF41,REP_F,9,2,1,2012,33.0,2012
A,ITF41,REP_F,9,2,1,2013,16.0,2013
A,ITF41,REP_F,9,2,1,2014,64.0,2014
A,ITF41,REP_F,9,2,1A,2010,29.0,2010
A,ITF41,REP_F,9,2,1A,2011,35.0,2011
A,ITF41,REP_F,9,2,1A,2012,33.0,2012
A,ITF41,REP_F,9,2,1A,2013,16.0,2013
A,ITF41,REP_F,9,2,1A,2014,64.0,2014
A,ITF41,REP_F,9,2,1B,2010,0.0,2010
A,ITF41,REP_F,9,2,2,2010,4.0,2010
A,ITF41,REP_F,9,2,2,2011,7.0,2011
A,ITF41,REP_F,9,2,2,2012,1.0,2012
A,ITF41,REP_F,9,2,2,2013,0.0,2013
A,ITF41,REP_F,9,2,2,2014,4.0,2014
A,ITF41,REP_F,9,2,9,2010,33.0,2010
A,ITF41,REP_F,9,2,9,2011,42.0,2011
A,ITF41,REP_F,9,2,9,2012,34.0,2012
A,ITF41,REP_F,9,2,9,2013,16.0,2013
A,ITF41,REP_F,9,2,9,2014,68.0,2014
A,ITF41,FOR_ST,9,2,1,2010,986.0,2010
A,ITF41,FOR_ST,9,2,1,2011,1117.0,2011
A,ITF41,FOR_ST,9,2,1,2012,1234.0,2012
A,ITF41,FOR_ST,9,2,1,2013,1294.0,2013
A,ITF41,FOR_ST,9,2,1,2014,1353.0,2014
A,ITF41,FOR_ST,9,2,1A,2010,981.0,2010
A,ITF41,FOR_ST,9,2,1A,2011,1117.0,2011
A,ITF41,FOR_ST,9,2,1A,2012,1234.0,2012
A,ITF41,FOR_ST,9,2,1A,2013,1294.0,2013
A,ITF41,FOR_ST,9,2,1A,2014,1353.0,2014
A,ITF41,FOR_ST,9,2,1B,2010,5.0,2010
A,ITF41,FOR_ST,9,2,2,2010,66.0,2010
A,ITF41,FOR_ST,9,2,2,2011,69.0,2011
A,ITF41,FOR_ST,9,2,2,2012,66.0,2012
A,ITF41,FOR_ST,9,2,2,2013,48.0,2013
A,ITF41,FOR_ST,9,2,2,2014,73.0,2014
A,ITF41,FOR_ST,9,2,9,2010,1052.0,2010
A,ITF41,FOR_ST,9,2,9,2011,1186.0,2011
A,ITF41,FOR_ST,9,2,9,2012,1300.0,2012
A,ITF41,FOR_ST,9,2,9,2013,1342.0,2013
A,ITF41,FOR_ST,9,2,9,2014,1426.0,2014
A,ITF41,FOR_ST_F,9,2,1,2010,487.0,2010
A,ITF41,FOR_ST_F,9,2,1,2011,577.0,2011
A,ITF41,FOR_ST_F,9,2,1,2012,618.0,2012
A,ITF41,FOR_ST_F,9,2,1,2013,667.0,2013
A,ITF41,FOR_ST_F,9,2,1,2014,700.0,2014
A,ITF41,FOR_ST_F,9,2,1A,2010,484.0,2010
A,ITF41,FOR_ST_F,9,2,1A,2011,577.0,2011
A,ITF41,FOR_ST_F,9,2,1A,2012,618.0,2012
A,ITF41,FOR_ST_F,9,2,1A,2013,667.0,2013
A,ITF41,FOR_ST_F,9,2,1A,2014,700.0,2014
A,ITF41,FOR_ST_F,9,2,1B,2010,3.0,2010
A,ITF41,FOR_ST_F,9,2,2,2010,29.0,2010
A,ITF41,FOR_ST_F,9,2,2,2011,34.0,2011
A,ITF41,FOR_ST_F,9,2,2,2012,30.0,2012
A,ITF41,FOR_ST_F,9,2,2,2013,25.0,2013
A,ITF41,FOR_ST_F,9,2,2,2014,38.0,2014
A,ITF41,FOR_ST_F,9,2,9,2010,516.0,2010
A,ITF41,FOR_ST_F,9,2,9,2011,611.0,2011
A,ITF41,FOR_ST_F,9,2,9,2012,648.0,2012
A,ITF41,FOR_ST_F,9,2,9,2013,692.0,2013
A,ITF41,FOR_ST_F,9,2,9,2014,738.0,2014
A,ITF42,SCH,9,2,1,2010,194.0,2010
A,ITF42,SCH,9,2,1,2011,194.0,2011
A,ITF42,SCH,9,2,1,2012,196.0,2012
A,ITF42,SCH,9,2,1,2013,192.0,2013
A,ITF42,SCH,9,2,1,2014,192.0,2014
A,ITF42,SCH,9,2,1A,2010,194.0,2010
A,ITF42,SCH,9,2,1A,2011,194.0,2011
A,ITF42,SCH,9,2,1A,2012,196.0,2012
A,ITF42,SCH,9,2,1A,2013,192.0,2013
A,ITF42,SCH,9,2,1A,2014,192.0,2014
A,ITF42,SCH,9,2,2,2010,17.0,2010
A,ITF42,SCH,9,2,2,2011,16.0,2011
A,ITF42,SCH,9,2,2,2012,16.0,2012
A,ITF42,SCH,9,2,2,2013,15.0,2013
A,ITF42,SCH,9,2,2,2014,13.0,2014
A,ITF42,SCH,9,2,9,2010,211.0,2010
A,ITF42,SCH,9,2,9,2011,210.0,2011
A,ITF42,SCH,9,2,9,2012,212.0,2012
A,ITF42,SCH,9,2,9,2013,207.0,2013
A,ITF42,SCH,9,2,9,2014,205.0,2014
A,ITF42,CLSS,9,2,1,2010,3091.0,2010
A,ITF42,CLSS,9,2,1,2011,3042.0,2011
A,ITF42,CLSS,9,2,1,2012,2953.0,2012
A,ITF42,CLSS,9,2,1,2013,2898.0,2013
A,ITF42,CLSS,9,2,1,2014,2886.0,2014
A,ITF42,CLSS,9,2,1A,2010,3091.0,2010
A,ITF42,CLSS,9,2,1A,2011,3042.0,2011
A,ITF42,CLSS,9,2,1A,2012,2953.0,2012
A,ITF42,CLSS,9,2,1A,2013,2898.0,2013
A,ITF42,CLSS,9,2,1A,2014,2886.0,2014
A,ITF42,CLSS,9,2,2,2010,107.0,2010
A,ITF42,CLSS,9,2,2,2011,100.0,2011
A,ITF42,CLSS,9,2,2,2012,97.0,2012
A,ITF42,CLSS,9,2,2,2013,90.0,2013
A,ITF42,CLSS,9,2,2,2014,86.0,2014
A,ITF42,CLSS,9,2,9,2010,3198.0,2010
A,ITF42,CLSS,9,2,9,2011,3142.0,2011
A,ITF42,CLSS,9,2,9,2012,3050.0,2012
A,ITF42,CLSS,9,2,9,2013,2988.0,2013
A,ITF42,CLSS,9,2,9,2014,2972.0,2014
A,ITF42,ENR,9,2,1,2010,62651.0,2010
A,ITF42,ENR,9,2,1,2011,62039.0,2011
A,ITF42,ENR,9,2,1,2012,60836.0,2012
A,ITF42,ENR,9,2,1,2013,60293.0,2013
A,ITF42,ENR,9,2,1,2014,59594.0,2014
A,ITF42,ENR,9,2,1A,2010,62651.0,2010
A,ITF42,ENR,9,2,1A,2011,62039.0,2011
A,ITF42,ENR,9,2,1A,2012,60836.0,2012
A,ITF42,ENR,9,2,1A,2013,60293.0,2013
A,ITF42,ENR,9,2,1A,2014,59594.0,2014
A,ITF42,ENR,9,2,2,2010,2097.0,2010
A,ITF42,ENR,9,2,2,2011,1990.0,2011
A,ITF42,ENR,9,2,2,2012,1926.0,2012
A,ITF42,ENR,9,2,2,2013,1817.0,2013
A,ITF42,ENR,9,2,2,2014,1737.0,2014
A,ITF42,ENR,9,2,9,2010,64748.0,2010
A,ITF42,ENR,9,2,9,2011,64029.0,2011
A,ITF42,ENR,9,2,9,2012,62762.0,2012
A,ITF42,ENR,9,2,9,2013,62110.0,2013
A,ITF42,ENR,9,2,9,2014,61331.0,2014
A,ITF42,ENR_F,9,2,1,2010,30395.0,2010
A,ITF42,ENR_F,9,2,1,2011,30037.0,2011
A,ITF42,ENR_F,9,2,1,2012,29438.0,2012
A,ITF42,ENR_F,9,2,1,2013,29337.0,2013
A,ITF42,ENR_F,9,2,1,2014,28979.0,2014
A,ITF42,ENR_F,9,2,1A,2010,30395.0,2010
A,ITF42,ENR_F,9,2,1A,2011,30037.0,2011
A,ITF42,ENR_F,9,2,1A,2012,29438.0,2012
A,ITF42,ENR_F,9,2,1A,2013,29337.0,2013
A,ITF42,ENR_F,9,2,1A,2014,28979.0,2014
A,ITF42,ENR_F,9,2,2,2010,1032.0,2010
A,ITF42,ENR_F,9,2,2,2011,999.0,2011
A,ITF42,ENR_F,9,2,2,2012,961.0,2012
A,ITF42,ENR_F,9,2,2,2013,954.0,2013
A,ITF42,ENR_F,9,2,2,2014,882.0,2014
A,ITF42,ENR_F,9,2,9,2010,31427.0,2010
A,ITF42,ENR_F,9,2,9,2011,31036.0,2011
A,ITF42,ENR_F,9,2,9,2012,30399.0,2012
A,ITF42,ENR_F,9,2,9,2013,30291.0,2013
A,ITF42,ENR_F,9,2,9,2014,29861.0,2014
A,ITF42,REP,9,2,1,2010,65.0,2010
A,ITF42,REP,9,2,1,2011,88.0,2011
A,ITF42,REP,9,2,1,2012,72.0,2012
A,ITF42,REP,9,2,1,2013,66.0,2013
A,ITF42,REP,9,2,1,2014,86.0,2014
A,ITF42,REP,9,2,1A,2010,65.0,2010
A,ITF42,REP,9,2,1A,2011,88.0,2011
A,ITF42,REP,9,2,1A,2012,72.0,2012
A,ITF42,REP,9,2,1A,2013,66.0,2013
A,ITF42,REP,9,2,1A,2014,86.0,2014
A,ITF42,REP,9,2,2,2010,2.0,2010
A,ITF42,REP,9,2,2,2011,0.0,2011
A,ITF42,REP,9,2,2,2012,1.0,2012
A,ITF42,REP,9,2,2,2013,2.0,2013
A,ITF42,REP,9,2,2,2014,1.0,2014
A,ITF42,REP,9,2,9,2010,67.0,2010
A,ITF42,REP,9,2,9,2011,88.0,2011
A,ITF42,REP,9,2,9,2012,73.0,2012
A,ITF42,REP,9,2,9,2013,68.0,2013
A,ITF42,REP,9,2,9,2014,87.0,2014
A,ITF42,REP_F,9,2,1,2010,26.0,2010
A,ITF42,REP_F,9,2,1,2011,22.0,2011
A,ITF42,REP_F,9,2,1,2012,27.0,2012
A,ITF42,REP_F,9,2,1,2013,19.0,2013
A,ITF42,REP_F,9,2,1,2014,39.0,2014
A,ITF42,REP_F,9,2,1A,2010,26.0,2010
A,ITF42,REP_F,9,2,1A,2011,22.0,2011
A,ITF42,REP_F,9,2,1A,2012,27.0,2012
A,ITF42,REP_F,9,2,1A,2013,19.0,2013
A,ITF42,REP_F,9,2,1A,2014,39.0,2014
A,ITF42,REP_F,9,2,2,2010,1.0,2010
A,ITF42,REP_F,9,2,2,2011,0.0,2011
A,ITF42,REP_F,9,2,2,2012,0.0,2012
A,ITF42,REP_F,9,2,2,2013,1.0,2013
A,ITF42,REP_F,9,2,2,2014,0.0,2014
A,ITF42,REP_F,9,2,9,2010,27.0,2010
A,ITF42,REP_F,9,2,9,2011,22.0,2011
A,ITF42,REP_F,9,2,9,2012,27.0,2012
A,ITF42,REP_F,9,2,9,2013,20.0,2013
A,ITF42,REP_F,9,2,9,2014,39.0,2014
A,ITF42,FOR_ST,9,2,1,2010,1714.0,2010
A,ITF42,FOR_ST,9,2,1,2011,1880.0,2011
A,ITF42,FOR_ST,9,2,1,2012,1971.0,2012
A,ITF42,FOR_ST,9,2,1,2013,1986.0,2013
A,ITF42,FOR_ST,9,2,1,2014,2087.0,2014
A,ITF42,FOR_ST,9,2,1A,2010,1714.0,2010
A,ITF42,FOR_ST,9,2,1A,2011,1880.0,2011
A,ITF42,FOR_ST,9,2,1A,2012,1971.0,2012
A,ITF42,FOR_ST,9,2,1A,2013,1986.0,2013
A,ITF42,FOR_ST,9,2,1A,2014,2087.0,2014
A,ITF42,FOR_ST,9,2,2,2010,21.0,2010
A,ITF42,FOR_ST,9,2,2,2011,20.0,2011
A,ITF42,FOR_ST,9,2,2,2012,34.0,2012
A,ITF42,FOR_ST,9,2,2,2013,9.0,2013
A,ITF42,FOR_ST,9,2,2,2014,29.0,2014
A,ITF42,FOR_ST,9,2,9,2010,1735.0,2010
A,ITF42,FOR_ST,9,2,9,2011,1900.0,2011
A,ITF42,FOR_ST,9,2,9,2012,2005.0,2012
A,ITF42,FOR_ST,9,2,9,2013,1995.0,2013
A,ITF42,FOR_ST,9,2,9,2014,2116.0,2014
A,ITF42,FOR_ST_F,9,2,1,2010,856.0,2010
A,ITF42,FOR_ST_F,9,2,1,2011,899.0,2011
A,ITF42,FOR_ST_F,9,2,1,2012,951.0,2012
A,ITF42,FOR_ST_F,9,2,1,2013,976.0,2013
A,ITF42,FOR_ST_F,9,2,1,2014,1025.0,2014
A,ITF42,FOR_ST_F,9,2,1A,2010,856.0,2010
A,ITF42,FOR_ST_F,9,2,1A,2011,899.0,2011
A,ITF42,FOR_ST_F,9,2,1A,2012,951.0,2012
A,ITF42,FOR_ST_F,9,2,1A,2013,976.0,2013
A,ITF42,FOR_ST_F,9,2,1A,2014,1025.0,2014
A,ITF42,FOR_ST_F,9,2,2,2010,12.0,2010
A,ITF42,FOR_ST_F,9,2,2,2011,13.0,2011
A,ITF42,FOR_ST_F,9,2,2,2012,18.0,2012
A,ITF42,FOR_ST_F,9,2,2,2013,6.0,2013
A,ITF42,FOR_ST_F,9,2,2,2014,12.0,2014
A,ITF42,FOR_ST_F,9,2,9,2010,868.0,2010
A,ITF42,FOR_ST_F,9,2,9,2011,912.0,2011
A,ITF42,FOR_ST_F,9,2,9,2012,969.0,2012
A,ITF42,FOR_ST_F,9,2,9,2013,982.0,2013
A,ITF42,FOR_ST_F,9,2,9,2014,1037.0,2014
A,ITF43,SCH,9,2,1,2010,99.0,2010
A,ITF43,SCH,9,2,1,2011,99.0,2011
A,ITF43,SCH,9,2,1,2012,100.0,2012
A,ITF43,SCH,9,2,1,2013,100.0,2013
A,ITF43,SCH,9,2,1,2014,103.0,2014
A,ITF43,SCH,9,2,1A,2010,99.0,2010
A,ITF43,SCH,9,2,1A,2011,99.0,2011
A,ITF43,SCH,9,2,1A,2012,100.0,2012
A,ITF43,SCH,9,2,1A,2013,100.0,2013
A,ITF43,SCH,9,2,1A,2014,103.0,2014
A,ITF43,SCH,9,2,2,2010,8.0,2010
A,ITF43,SCH,9,2,2,2011,7.0,2011
A,ITF43,SCH,9,2,2,2012,7.0,2012
A,ITF43,SCH,9,2,2,2013,7.0,2013
A,ITF43,SCH,9,2,2,2014,7.0,2014
A,ITF43,SCH,9,2,9,2010,107.0,2010
A,ITF43,SCH,9,2,9,2011,106.0,2011
A,ITF43,SCH,9,2,9,2012,107.0,2012
A,ITF43,SCH,9,2,9,2013,107.0,2013
A,ITF43,SCH,9,2,9,2014,110.0,2014
A,ITF43,CLSS,9,2,1,2010,1424.0,2010
A,ITF43,CLSS,9,2,1,2011,1397.0,2011
A,ITF43,CLSS,9,2,1,2012,1368.0,2012
A,ITF43,CLSS,9,2,1,2013,1358.0,2013
A,ITF43,CLSS,9,2,1,2014,1347.0,2014
A,ITF43,CLSS,9,2,1A,2010,1424.0,2010
A,ITF43,CLSS,9,2,1A,2011,1397.0,2011
A,ITF43,CLSS,9,2,1A,2012,1368.0,2012
A,ITF43,CLSS,9,2,1A,2013,1358.0,2013
A,ITF43,CLSS,9,2,1A,2014,1347.0,2014
A,ITF43,CLSS,9,2,2,2010,49.0,2010
A,ITF43,CLSS,9,2,2,2011,47.0,2011
A,ITF43,CLSS,9,2,2,2012,46.0,2012
A,ITF43,CLSS,9,2,2,2013,44.0,2013
A,ITF43,CLSS,9,2,2,2014,42.0,2014
A,ITF43,CLSS,9,2,9,2010,1473.0,2010
A,ITF43,CLSS,9,2,9,2011,1444.0,2011
A,ITF43,CLSS,9,2,9,2012,1414.0,2012
A,ITF43,CLSS,9,2,9,2013,1402.0,2013
A,ITF43,CLSS,9,2,9,2014,1389.0,2014
A,ITF43,ENR,9,2,1,2010,28364.0,2010
A,ITF43,ENR,9,2,1,2011,28444.0,2011
A,ITF43,ENR,9,2,1,2012,28124.0,2012
A,ITF43,ENR,9,2,1,2013,27981.0,2013
A,ITF43,ENR,9,2,1,2014,27835.0,2014
A,ITF43,ENR,9,2,1A,2010,28364.0,2010
A,ITF43,ENR,9,2,1A,2011,28444.0,2011
A,ITF43,ENR,9,2,1A,2012,28124.0,2012
A,ITF43,ENR,9,2,1A,2013,27981.0,2013
A,ITF43,ENR,9,2,1A,2014,27835.0,2014
A,ITF43,ENR,9,2,2,2010,1092.0,2010
A,ITF43,ENR,9,2,2,2011,1019.0,2011
A,ITF43,ENR,9,2,2,2012,964.0,2012
A,ITF43,ENR,9,2,2,2013,930.0,2013
A,ITF43,ENR,9,2,2,2014,835.0,2014
A,ITF43,ENR,9,2,9,2010,29456.0,2010
A,ITF43,ENR,9,2,9,2011,29463.0,2011
A,ITF43,ENR,9,2,9,2012,29088.0,2012
A,ITF43,ENR,9,2,9,2013,28911.0,2013
A,ITF43,ENR,9,2,9,2014,28670.0,2014
A,ITF43,ENR_F,9,2,1,2010,13851.0,2010
A,ITF43,ENR_F,9,2,1,2011,13903.0,2011
A,ITF43,ENR_F,9,2,1,2012,13816.0,2012
A,ITF43,ENR_F,9,2,1,2013,13812.0,2013
A,ITF43,ENR_F,9,2,1,2014,13788.0,2014
A,ITF43,ENR_F,9,2,1A,2010,13851.0,2010
A,ITF43,ENR_F,9,2,1A,2011,13903.0,2011
A,ITF43,ENR_F,9,2,1A,2012,13816.0,2012
A,ITF43,ENR_F,9,2,1A,2013,13812.0,2013
A,ITF43,ENR_F,9,2,1A,2014,13788.0,2014
A,ITF43,ENR_F,9,2,2,2010,586.0,2010
A,ITF43,ENR_F,9,2,2,2011,530.0,2011
A,ITF43,ENR_F,9,2,2,2012,512.0,2012
A,ITF43,ENR_F,9,2,2,2013,496.0,2013
A,ITF43,ENR_F,9,2,2,2014,425.0,2014
A,ITF43,ENR_F,9,2,9,2010,14437.0,2010
A,ITF43,ENR_F,9,2,9,2011,14433.0,2011
A,ITF43,ENR_F,9,2,9,2012,14328.0,2012
A,ITF43,ENR_F,9,2,9,2013,14308.0,2013
A,ITF43,ENR_F,9,2,9,2014,14213.0,2014
A,ITF43,REP,9,2,1,2010,35.0,2010
A,ITF43,REP,9,2,1,2011,46.0,2011
A,ITF43,REP,9,2,1,2012,34.0,2012
A,ITF43,REP,9,2,1,2013,21.0,2013
A,ITF43,REP,9,2,1,2014,37.0,2014
A,ITF43,REP,9,2,1A,2010,35.0,2010
A,ITF43,REP,9,2,1A,2011,46.0,2011
A,ITF43,REP,9,2,1A,2012,34.0,2012
A,ITF43,REP,9,2,1A,2013,21.0,2013
A,ITF43,REP,9,2,1A,2014,37.0,2014
A,ITF43,REP,9,2,2,2010,3.0,2010
A,ITF43,REP,9,2,2,2011,0.0,2011
