DATA;COD_Ateneo;NOME_ATENEO;CODICE_STRUTTURA;DESCRIZIONE_STRUTTURA;NUMERO_STRUTTURE;POSTI_DISPONIBILI
01/11/2024;05818;Roma - Saint Camillus International;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;05818;Roma - Saint Camillus International;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05818;Roma - Saint Camillus International;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05819;Roma - CASD - Centro Alti Studi per la Difesa;01 ;Mense;1;300
01/11/2024;05819;Roma - CASD - Centro Alti Studi per la Difesa;02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;05819;Roma - CASD - Centro Alti Studi per la Difesa;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;05819;Roma - CASD - Centro Alti Studi per la Difesa;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;05819;Roma - CASD - Centro Alti Studi per la Difesa;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05819;Roma - CASD - Centro Alti Studi per la Difesa;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05819;Roma - CASD - Centro Alti Studi per la Difesa;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;05819;Roma - CASD - Centro Alti Studi per la Difesa;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;05819;Roma - CASD - Centro Alti Studi per la Difesa;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;05819;Roma - CASD - Centro Alti Studi per la Difesa;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05819;Roma - CASD - Centro Alti Studi per la Difesa;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;01 ;Mense;0;0
01/11/2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);2;31
01/11/2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;24
01/11/2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;6
01/11/2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);1;19
01/11/2024;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;19
01/11/2024;06201;Benevento - Università degli studi del Sannio;01 ;Mense;0;0
01/11/2024;06201;Benevento - Università degli studi del Sannio;02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;06201;Benevento - Università degli studi del Sannio;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;06201;Benevento - Università degli studi del Sannio;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;06201;Benevento - Università degli studi del Sannio;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;06201;Benevento - Università degli studi del Sannio;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;06201;Benevento - Università degli studi del Sannio;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);1;42
01/11/2024;06201;Benevento - Università degli studi del Sannio;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;23
01/11/2024;06201;Benevento - Università degli studi del Sannio;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;19
01/11/2024;06201;Benevento - Università degli studi del Sannio;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;06201;Benevento - Università degli studi del Sannio;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";01 ;Mense;0;0
01/11/2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;06202;"Benevento - Università telematica ""Giustino Fortunato""";03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;06301;"Napoli - Università degli studi ""Federico II""";01 ;Mense;0;0
01/11/2024;06301;"Napoli - Università degli studi ""Federico II""";02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;06301;"Napoli - Università degli studi ""Federico II""";02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;06301;"Napoli - Università degli studi ""Federico II""";02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;06301;"Napoli - Università degli studi ""Federico II""";02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;06301;"Napoli - Università degli studi ""Federico II""";02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;06301;"Napoli - Università degli studi ""Federico II""";03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;06301;"Napoli - Università degli studi ""Federico II""";03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;06301;"Napoli - Università degli studi ""Federico II""";03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;06301;"Napoli - Università degli studi ""Federico II""";03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;06301;"Napoli - Università degli studi ""Federico II""";03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;06302;"Napoli - Università degli studi ""Parthenope""";01 ;Mense;0;0
01/11/2024;06302;"Napoli - Università degli studi ""Parthenope""";02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;06302;"Napoli - Università degli studi ""Parthenope""";02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;06302;"Napoli - Università degli studi ""Parthenope""";02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;06302;"Napoli - Università degli studi ""Parthenope""";02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;06302;"Napoli - Università degli studi ""Parthenope""";02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;06302;"Napoli - Università degli studi ""Parthenope""";03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;06302;"Napoli - Università degli studi ""Parthenope""";03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;06302;"Napoli - Università degli studi ""Parthenope""";03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;06302;"Napoli - Università degli studi ""Parthenope""";03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;06302;"Napoli - Università degli studi ""Parthenope""";03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;06303;"Napoli - Università degli studi ""L' Orientale""";01 ;Mense;0;0
01/11/2024;06303;"Napoli - Università degli studi ""L' Orientale""";02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;06303;"Napoli - Università degli studi ""L' Orientale""";02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;06303;"Napoli - Università degli studi ""L' Orientale""";02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;06303;"Napoli - Università degli studi ""L' Orientale""";02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;06303;"Napoli - Università degli studi ""L' Orientale""";02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;06303;"Napoli - Università degli studi ""L' Orientale""";03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;06303;"Napoli - Università degli studi ""L' Orientale""";03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;06303;"Napoli - Università degli studi ""L' Orientale""";03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;06303;"Napoli - Università degli studi ""L' Orientale""";03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;06303;"Napoli - Università degli studi ""L' Orientale""";03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";01 ;Mense;0;0
